Quarter,Station,StationName,ChargerType,Avg_Degree_Per_Day
2024-Q2,EA23,新北市青少年圖書館,AC,1.37
2024-Q2,EA24,宏匯思源i-Tower大樓,AC,0
2024-Q2,EA25,新北三峽公有市場,AC,0.4
2024-Q2,EA26,新北民享公有市場,AC,2.18
2024-Q2,EA27,新北泰山公有市場,AC,1.22
2024-Q2,EV00,台北內湖旗艦站,AC,170.85
2024-Q2,EV00,台北內湖旗艦站,DC,466.28
2024-Q2,EV01,高雄鳳頂高爾夫練習場,AC,10.54
2024-Q2,EV02,嘉義優遊吧斯,AC,3.05
2024-Q2,EV03,新竹老爺關西高爾夫,AC,26.07
2024-Q2,EV04,桃園JC PARK春日館,AC,61.97
2024-Q2,EV05,台中港酒店,AC,19.46
2024-Q2,EV06,台中裕元花園酒店,AC,46.44
2024-Q2,EV07,宜蘭新月廣場,AC,102.77
2024-Q2,EV08,Times台南U.I.J Hotel & Hostel停車場,AC,9.97
2024-Q2,EV09,台北大倉久和大飯店,AC,9.74
2024-Q2,EV10,高雄漢神百貨,AC,55.3
2024-Q2,EV11,台北台日交流協會,AC,22.46
2024-Q2,EV12,宜蘭安永心食館,DC,5.46
2024-Q2,EV13,新竹昌益科技產發園區,AC,90.29
2024-Q2,EV14,台北花園大酒店,AC,23.02
2024-Q2,EV15,嘉義翁聚德觀光工廠,AC,1.61
2024-Q2,EV15,嘉義翁聚德觀光工廠,DC,105.08
2024-Q2,EV16,嘉義耐斯王子大飯店,AC,25.01
2024-Q2,EV17,台北信義之星(限住戶使用),AC,3.59
2024-Q2,EV18,台中福華大飯店,AC,32.77
2024-Q2,EV19,苗栗天空之城,AC,1.99
2024-Q2,EV20,新北土城日月光廣場,AC,35.55
2024-Q2,EV20,新北土城日月光廣場,DC,60.12
2024-Q2,EV21,新北馥蘭朵烏來渡假酒店,AC,1.53
2024-Q2,EV22,宜蘭五結綠舞觀光飯店,AC,9.86
2024-Q2,EV23,台中豐原高爾夫球場,AC,20.19
2024-Q2,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),AC,65.04
2024-Q2,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),DC,41.07
2024-Q2,EV25,新北萬里沐舍酒店,DC,18.96
2024-Q2,EV26,宜蘭外澳服務區停車場,AC,7.33
2024-Q2,EV27,新竹豐邑喜來登大飯店,AC,62.93
2024-Q2,EV28,新竹Big City遠東巨城,AC,177.94
2024-Q2,EV29,高雄大榮中學停車場,AC,88.33
2024-Q2,EV30,雲林斗六緻麗伯爵酒店,AC,12
2024-Q2,EV31,新北永和比漾廣場,AC,54.76
2024-Q2,EV32,台中米平方廣場,AC,31.72
2024-Q2,EV33,台東日暉國際渡假村,AC,1.76
2024-Q2,EV34,台北維多麗亞酒店,AC,10.96
2024-Q2,EV35,宜蘭蘭陽烏石港海景酒店,AC,13.67
2024-Q2,EV36,台中豐邑MOXY酒店,AC,40.6
2024-Q2,EV37,高雄SKM Park,AC,81.98
2024-Q2,EV38,花蓮立閣人文旅店,AC,0.74
2024-Q2,EV38,花蓮立閣人文旅店,DC,2.68
2024-Q2,EV39,新北汐止宏碁大樓(限大樓員工/廠商使用),AC,34.09
2024-Q2,EV40,新北大板根森林溫泉渡假村,AC,12.8
2024-Q2,EV41,台南長榮酒店,AC,24.77
2024-Q2,EV42,苗栗三義車亭服務區,DC,170.76
2024-Q2,EV43,台南南瀛綠都心停車場,AC,29.62
2024-Q2,EV44,新北新店大豐停車場,AC,112.6
2024-Q2,EV45,新北新店寶橋停車場,AC,280.18
2024-Q2,EV46,台北101購物中心,AC,393.12
2024-Q2,EV46,台北101購物中心,DC,251.77
2024-Q2,EV47,新竹和選旅,AC,31.08
2024-Q2,EV47,新竹和選旅,DC,13.96
2024-Q2,EV48,新北汐止宏碁公司(限宏碁員工/廠商使用),AC,22.74
2024-Q2,EV49,嘉義故宮南院 ,AC,19.76
2024-Q2,EV50,溪頭盛軒森林渡假會館,AC,1.48
2024-Q2,EV51,南投集集金格民宿,AC,3
2024-Q2,EV52,雀客藏居_台北陽明山,AC,17
2024-Q2,EV53,高雄展覽館,AC,10.58
2024-Q2,EV53,高雄展覽館,DC,16.66
2024-Q2,EV54,台南富農停車場,AC,20.96
2024-Q2,EV55,南投埔里故事館,AC,2.9
2024-Q2,EV56,花蓮芳草古樹花園,AC,2.49
2024-Q2,EV57,花蓮本來食藝空間,AC,0
2024-Q2,EV58,MITSUI OUTLET PARK 林口Ⅰ館,AC,400.3
2024-Q2,EV59,小港立體停車場,AC,12.35
2024-Q2,EV59,小港立體停車場,DC,10.53
2024-Q2,EV60,桃園龍潭渴望會館,AC,11.26
2024-Q2,EV61,台北101_賓士目的地充電站,AC,179.13
2024-Q2,EV62,高雄右昌停車場,AC,4.62
2024-Q2,EV63,高雄漢神巨蛋,AC,41.35
2024-Q2,EV64,嘉義阿里山英迪格酒店,AC,25.23
2024-Q2,EV66,高雄景昌停車場,AC,6.87
2024-Q2,EV67,新焦點麗車坊_台南永華門市,DC,51.55
2024-Q2,EV68,新北新店台北慈濟醫院,AC,54.3
2024-Q2,EV69,新北八里福朋喜來登酒店,AC,22.18
2024-Q2,EV70,新竹老爺酒店,AC,14.43
2024-Q2,EV71,南投日月潭御朝休閒渡假村,AC,0
2024-Q2,EV72,桃園悅華大酒店,AC,62.96
2024-Q2,EV73,群聯電子苗栗竹南分公司,AC,66.57
2024-Q2,EV74,台南鼎豐金華停車場,AC,9.05
2024-Q2,EV75,桃園龍潭渴望研究園,AC,0.77
2024-Q2,EV76,台中金典酒店,AC,61.06
2024-Q2,EV77,日月潭力麗溫德姆溫泉酒店,AC,26.48
2024-Q2,EV78,高雄永發左營高鐵後站停車場,AC,10.06
2024-Q2,EV79,宜蘭OA HOTEL,AC,16.17
2024-Q2,EV80,宜蘭凱渡廣場酒店,AC,30.57
2024-Q2,EV81,台南鼎豐湯城停車場,AC,10.56
2024-Q2,EV82,嘉義吳鳳公園,AC,0.87
2024-Q2,EV82,嘉義吳鳳公園,DC,23.14
2024-Q2,EV83,台北企業總部園區,AC,51.41
2024-Q2,EV84,南投日月潭諾丁丘民宿,AC,1.31
2024-Q2,EV85,台東航空站,AC,1.23
2024-Q2,EV85,台東航空站,DC,6.43
2024-Q2,EV86,桃園元素格鬥健身會館,AC,12.76
2024-Q2,EV87,桃園鼎豐巧合停車場,AC,29.07
2024-Q2,EV88,台北中崙第一停車場,DC,19.76
2024-Q2,EV89,台中林酒店,AC,92.8
2024-Q2,EV90,屏東墾丁瑪雅之家,DC,6.49
2024-Q2,EV91,新北市南林科技園區立體停車場(僅限內部員工使用),AC,30.93
2024-Q2,EV92,桃園華泰名品城(一期),AC,55.77
2024-Q2,EV93,旅幸福_台中館,AC,5.18
2024-Q2,EV94,宜蘭玉蘭函館,AC,0.44
2024-Q2,EV95,台北市松山運動中心,AC,15.75
2024-Q2,EV96,宜蘭文青苑民宿(1/10、15~18不對外開放),AC,0.4
2024-Q2,EV97,桃園名人堂花園大飯店,AC,31.65
2024-Q2,EV98,全之駐國立臺南生活美學館停車場,AC,13.78
2024-Q2,EV99,桃園市八德國民運動中心,AC,34.73
2024-Q2,FC00,屏東幸福公園停車場,AC,325.83
2024-Q2,FC01,桃園長庚高爾夫球場,AC,56.19
2024-Q2,FC02,桃捷長庚醫院站共開大樓,AC,42.22
2024-Q2,FC03,宜蘭礁溪寒沐酒店,AC,11.1
2024-Q2,FC04,高雄市環保局戶外停車場,AC,1.89
2024-Q2,FC05,桃園中華航空企業總部(限內部員工使用),AC,68.83
2024-Q2,FC06,輔大醫療大樓停車場(國璽樓),AC,22.08
2024-Q2,FC07,南投縣政府綜合大樓停車場,AC,6.23
2024-Q2,FC08,Times_南門市場停車場,AC,24.39
2024-Q2,FC09,台中港旅客服務中心停車場,AC,0.02
2024-Q2,FC09,台中港旅客服務中心停車場,DC,0.99
2024-Q2,FC10,凹子底停五立體停車場,AC,0
2024-Q2,FC10,凹子底停五立體停車場,DC,0.71
2024-Q2,FE00,華城_中壢廠員工停車場,AC,0.21
2024-Q2,FH00,雀客旅館_新北蘆洲,AC,8.99
2024-Q2,FH01,F-Hotel_嘉義館,AC,2.35
2024-Q2,FM00,全家_屏東車城風車店,DC,29.15
2024-Q2,HS00,金弘笙_新竹竹北店,DC,184.25
2024-Q2,HS01,金弘笙_台南永康店,DC,103.43
2024-Q2,HS02,金弘笙_高雄九如店,DC,102.08
2024-Q2,KU00,藏壽司_羅東中山路店,DC,2.23
2024-Q2,LX00,LEXUS_台北濱江服務廠,DC,5.47
2024-Q2,LX01,LEXUS_台北內湖營業所,DC,12.34
2024-Q2,LX02,LEXUS_桃園營業所,DC,18.5
2024-Q2,LX03,LEXUS_台中營業所,DC,14.48
2024-Q2,LX04,LEXUS_台南營業所,DC,2.82
2024-Q2,LX05,LEXUS_高雄民族營業所,DC,17.85
2024-Q2,MG00,MG順怡汽車_台中沙鹿,AC,8.53
2024-Q2,MG01,MG順怡汽車_彰化員林,AC,2.27
2024-Q2,SM00,統一精工速邁樂南屯,DC,0.69
2024-Q2,SP00,新竹生醫科學園區,AC,16.89
2024-Q2,SP01,新竹科學園區_活動中心,AC,33.12
2024-Q2,SP06,竹南科學園區_服務處,AC,25.65
2024-Q2,ST00,星巴克_台中沙鹿北勢門市,DC,93.14
2024-Q2,SY00,順益汽車_濱江營業所,AC,4
2024-Q2,SY01,順益汽車_中和營業所,AC,15.35
2024-Q2,SY02,順益汽車_中壢營業所,AC,17.57
2024-Q2,TH00,屏東統一墾丁渡假村,AC,8.98
2024-Q2,TH01,新竹統一馬武督渡假會議中心,AC,5.69
2024-Q2,TH02,台中統一谷關渡假村,AC,5.83
2024-Q2,TK00,燦坤_台中五權店,DC,88.78
2024-Q2,TK01,燦坤_新竹光復店,AC,3.6
2024-Q2,TK01,燦坤_新竹光復店,DC,49.41
2024-Q2,TK02,燦坤_台北內湖總部,AC,35.71
2024-Q2,TK02,燦坤_台北內湖總部,DC,12.4
2024-Q2,TK03,燦坤_高雄華榮店,DC,77.27
2024-Q2,TK04,燦坤_竹北神山超越店,DC,70.42
2024-Q2,TK05,燦坤_台中超越店,DC,49.86
2024-Q2,TK08,燦坤_基隆安樂店,AC,7.33
2024-Q2,TK09,燦坤_新北淡水中山店,AC,23.29
2024-Q2,TK10,燦坤_彰化中正店,AC,1.74
2024-Q2,TK11,燦坤_嘉義旗艦店,AC,0.89
2024-Q2,TK11,燦坤_嘉義旗艦店,DC,15.27
2024-Q2,TK12,燦坤_高雄新岡山店,AC,2.25
2024-Q2,TS00,台糖_台北會館,AC,11.18
2024-Q2,TTEST001,華城內部測試站點,AC,6.43
2024-Q2,TTEST001,華城內部測試站點,DC,0
2024-Q2,TY00,TOYOTA新莊充電站(DC),DC,56.65
2024-Q2,TY01,TOYOTA內湖充電站(DC),DC,15.09
2024-Q2,TY02,TOYOTA中壢充電站(DC),DC,20.58
2024-Q2,TY03,TOYOTA中台中充電站(DC),DC,56.56
2024-Q2,TY04,TOYOTA北台南充電站(DC),DC,9.8
2024-Q2,TY05,TOYOTA北高雄充電站(DC),DC,11.69
2024-Q2,YK00,台北新光南港軟體園區,AC,55.45
2024-Q2,YK00,台北新光南港軟體園區,DC,18.27
2024-Q2,YK01,台北內湖亞太經貿廣場A棟,AC,26.25
2024-Q2,YK02,新北淡水新光淡江複合學舍,AC,24.08
2024-Q3,NULL,NULL,AC,415.27
2024-Q3,7E00,7-11_桃園江園門市,DC,163.99
2024-Q3,7E01,7-11_南投邵月門市(原鑫中潭),DC,49.9
2024-Q3,7E03,7-11_南投竹秀門市,DC,133.1
2024-Q3,7E04,7-11_台東卑南門市,DC,38.79
2024-Q3,7E05,7-11_高雄得富門市,DC,165.63
2024-Q3,7E06,7-11_台中成功嶺門市,DC,176.1
2024-Q3,7E07,7-11_雲林保庄門市,DC,123.27
2024-Q3,7E10,7-11_新竹冠亨門市,DC,156.24
2024-Q3,7E11,7-11_台中建日門市,DC,142.36
2024-Q3,BQ00,桃園南崁特力家居,AC,38.3
2024-Q3,BQ00,桃園南崁特力家居,DC,102.03
2024-Q3,BQ01,Life1生活廣場高雄館,AC,20.43
2024-Q3,BQ01,Life1生活廣場高雄館,DC,29.79
2024-Q3,BQ02,Life1生活廣場台南館,DC,123.62
2024-Q3,BZ00,台隆賓士_台北濱江,DC,92.58
2024-Q3,BZ01,賓航賓士_新北中和,DC,166.25
2024-Q3,BZ02,賓泓賓士_台南(南區),DC,33.19
2024-Q3,BZ03,德冠賓士_高雄,DC,158.16
2024-Q3,BZ04,中彰賓士_台中,DC,114.75
2024-Q3,BZ05,中華賓士_台北關渡,DC,168.37
2024-Q3,BZ06,中華賓士_桃園,DC,100.25
2024-Q3,BZ07,中華賓士_台中河南,DC,152.24
2024-Q3,BZ08,中華賓士_台南(永康區),DC,56.42
2024-Q3,BZ09,中華賓士_高屏,DC,40.06
2024-Q3,BZ10,中華賓士_花蓮,DC,43.64
2024-Q3,BZ11,中華賓士_台北內湖,DC,151.7
2024-Q3,BZ12,台明賓士_新北三重,DC,92.26
2024-Q3,BZ13,聯立賓士_新竹,DC,97.29
2024-Q3,BZ14,聯立賓士-中壢,DC,133.34
2024-Q3,BZ15,中華賓士_台中(西屯區),AC,3.98
2024-Q3,BZ16,中華賓士_北台中,AC,16.54
2024-Q3,BZ17,中華賓士_彰化員林,AC,4.32
2024-Q3,BZ18,中華賓士_嘉義,AC,1.01
2024-Q3,BZ19,中華賓士_台北南港,AC,6.95
2024-Q3,BZ20,中華賓士_高雄中山,AC,8.62
2024-Q3,BZ21,裕賓賓士_宜蘭,DC,54.01
2024-Q3,EA00,屏東光隅民宿,AC,7.24
2024-Q3,EA01,高雄華園親子飯店草衙館,AC,15.19
2024-Q3,EA02,桃園華泰名品城(二期),AC,118.77
2024-Q3,EA03,桃園華泰名品城(三期),AC,44.24
2024-Q3,EA04,高雄星澄風旅,AC,8.28
2024-Q3,EA05,台北市文山運動中心,AC,15.94
2024-Q3,EA06,台中巨大集團全球營運總部,AC,8.15
2024-Q3,EA07,新北大板根森林溫泉酒店,AC,13.51
2024-Q3,EA10,礁溪冠翔泉旅,AC,22
2024-Q3,EA11,基隆樂利停車場,AC,3.12
2024-Q3,EA13,成睿_龍安一停車場,AC,0
2024-Q3,EA14,成睿_建國停車場,AC,0
2024-Q3,EA15,成睿_吉安停車場,AC,0
2024-Q3,EA16,成睿_青溪停車場,AC,0
2024-Q3,EA17,成睿_CR崁頂仁美停車場,AC,0.47
2024-Q3,EA18,成睿_龍安二停車場,AC,0
2024-Q3,EA19,臺灣永光化學公司第四廠,AC,17.36
2024-Q3,EA22,新北市林口國民運動中心,AC,6.43
2024-Q3,EA23,新北市青少年圖書館,AC,16.7
2024-Q3,EA24,宏匯思源i-Tower大樓,AC,1.07
2024-Q3,EA25,新北三峽公有市場,AC,62.07
2024-Q3,EA26,新北民享公有市場,AC,92.44
2024-Q3,EA27,新北泰山公有市場,AC,132.64
2024-Q3,EA28,屏東YOHO悠活渡假村,AC,24.11
2024-Q3,EA29,台北萬華車站地下停車場,AC,0
2024-Q3,EA30,財稅大樓停車場,AC,12.58
2024-Q3,EA31,歐特儀股份有限公司凱旋三路停車場,AC,0.33
2024-Q3,EA32,歐特儀股份有限公司鎮興停車場,AC,12.77
2024-Q3,EA33,歐特儀股份有限公司鎮賢停車場,AC,2.71
2024-Q3,EA34,歐特儀股份有限公司鎮榮停車場,AC,23.79
2024-Q3,EA35,歐特儀股份有限公司旗津老街停車場,AC,3.34
2024-Q3,EA36,歐特儀股份有限公司仁愛三街停車場,AC,3.93
2024-Q3,EA37,歐特儀股份有限公司中光停車場,AC,15.75
2024-Q3,EA38,大東文化藝術中心地下停車場,AC,18.64
2024-Q3,EA39,歐特儀股份有限公司時代大道停車場,AC,9.02
2024-Q3,EA40,高雄武廟停車場,AC,110.54
2024-Q3,EA41,光武國小體操館地下停車場,AC,6.05
2024-Q3,EA42,歐特儀股份有限公司后安停車場,AC,20.05
2024-Q3,EA46,歐特儀股份有限公司瑞豐停車場(A區),AC,20.27
2024-Q3,EA48,歐特儀股份有限公司成功二路停車場,AC,7.85
2024-Q3,EA49,歐特儀股份有限公司德昌停車場,AC,11.47
2024-Q3,EA50,歐特儀股份有限公司瑞泰停車場,AC,4.27
2024-Q3,EA52,歐特儀股份有限公司崗山仔公園停車場,AC,6.34
2024-Q3,EA53,高雄自強停車場,AC,11.21
2024-Q3,EA55,歐特儀股份有限公司店北停車場,AC,13.75
2024-Q3,EA57,歐特儀_捷運新店站轉乘停車場,AC,10.38
2024-Q3,EA58,歐特儀_捷運南勢角站轉乘停車場,AC,0
2024-Q3,EV00,台北內湖旗艦站,AC,178.03
2024-Q3,EV00,台北內湖旗艦站,DC,522.45
2024-Q3,EV01,高雄鳳頂高爾夫練習場,AC,12.9
2024-Q3,EV02,嘉義優遊吧斯,AC,4.7
2024-Q3,EV03,新竹老爺關西高爾夫,AC,25.75
2024-Q3,EV04,桃園JC PARK春日館,AC,69.21
2024-Q3,EV05,台中港酒店,AC,21.89
2024-Q3,EV06,台中裕元花園酒店,AC,49.63
2024-Q3,EV07,宜蘭新月廣場,AC,141.56
2024-Q3,EV08,Times台南U.I.J Hotel & Hostel停車場,AC,20.27
2024-Q3,EV09,台北大倉久和大飯店,AC,13.39
2024-Q3,EV10,高雄漢神百貨,AC,72.71
2024-Q3,EV11,台北台日交流協會,AC,24.52
2024-Q3,EV12,宜蘭安永心食館,DC,8.81
2024-Q3,EV13,新竹昌益科技產發園區,AC,92.02
2024-Q3,EV14,台北花園大酒店,AC,30.73
2024-Q3,EV15,嘉義翁聚德觀光工廠,AC,4.69
2024-Q3,EV15,嘉義翁聚德觀光工廠,DC,65.57
2024-Q3,EV16,嘉義耐斯王子大飯店,AC,30.13
2024-Q3,EV17,台北信義之星(限住戶使用),AC,8.16
2024-Q3,EV18,台中福華大飯店,AC,33.33
2024-Q3,EV19,苗栗天空之城,AC,2.32
2024-Q3,EV20,新北土城日月光廣場,AC,46.1
2024-Q3,EV20,新北土城日月光廣場,DC,71.71
2024-Q3,EV21,新北馥蘭朵烏來渡假酒店,AC,2.4
2024-Q3,EV22,宜蘭五結綠舞觀光飯店,AC,8.16
2024-Q3,EV23,台中豐原高爾夫球場,AC,16.2
2024-Q3,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),AC,59.36
2024-Q3,EV24,宜蘭礁溪立體停車場(原宜蘭九號溫泉),DC,68.21
2024-Q3,EV25,新北萬里沐舍酒店,DC,31.7
2024-Q3,EV26,宜蘭外澳服務區停車場,AC,18.92
2024-Q3,EV27,新竹豐邑喜來登大飯店,AC,87.84
2024-Q3,EV28,新竹Big City遠東巨城,AC,205.44
2024-Q3,EV29,高雄大榮中學停車場,AC,65.86
2024-Q3,EV30,雲林斗六緻麗伯爵酒店,AC,21
2024-Q3,EV31,新北永和比漾廣場,AC,57.44
2024-Q3,EV32,台中米平方廣場,AC,41.24
2024-Q3,EV33,台東日暉國際渡假村,AC,5.99
2024-Q3,EV34,台北維多麗亞酒店,AC,17.22
2024-Q3,EV35,宜蘭蘭陽烏石港海景酒店,AC,15.6
2024-Q3,EV36,台中豐邑MOXY酒店,AC,36.92
2024-Q3,EV37,高雄SKM Park,AC,102.99
2024-Q3,EV38,花蓮立閣人文旅店,AC,2.75
2024-Q3,EV38,花蓮立閣人文旅店,DC,6.92
2024-Q3,EV39,新北汐止宏碁大樓(限大樓員工/廠商使用),AC,41.04
2024-Q3,EV40,新北大板根森林溫泉渡假村,AC,20.67
2024-Q3,EV41,台南長榮酒店,AC,31.68
2024-Q3,EV42,苗栗三義車亭服務區,DC,208.4
2024-Q3,EV43,台南南瀛綠都心停車場,AC,20.5
2024-Q3,EV44,新北新店大豐停車場,AC,75.33
2024-Q3,EV45,新北新店寶橋停車場,AC,194.38
2024-Q3,EV46,台北101購物中心,AC,483.79
2024-Q3,EV46,台北101購物中心,DC,311.52
2024-Q3,EV47,新竹和選旅,AC,28.62
2024-Q3,EV47,新竹和選旅,DC,26.97
2024-Q3,EV48,新北汐止宏碁公司(限宏碁員工/廠商使用),AC,32.95
2024-Q3,EV49,嘉義故宮南院 ,AC,26.26
2024-Q3,EV50,溪頭盛軒森林渡假會館,AC,3.2
2024-Q3,EV51,南投集集金格民宿,AC,1.08
2024-Q3,EV52,雀客藏居_台北陽明山,AC,27.93
2024-Q3,EV53,高雄展覽館,AC,12.72
2024-Q3,EV53,高雄展覽館,DC,26.48
2024-Q3,EV54,台南富農停車場,AC,24.24
2024-Q3,EV55,南投埔里故事館,AC,2.74
2024-Q3,EV56,花蓮芳草古樹花園,AC,2.75
2024-Q3,EV57,花蓮本來食藝空間,AC,0
2024-Q3,EV58,MITSUI OUTLET PARK 林口Ⅰ館,AC,439.78
2024-Q3,EV59,小港立體停車場,AC,8.68
2024-Q3,EV59,小港立體停車場,DC,17.27
2024-Q3,EV60,桃園龍潭渴望會館,AC,11.78
2024-Q3,EV61,台北101_賓士目的地充電站,AC,174.06
2024-Q3,EV62,高雄右昌停車場,AC,8.76
2024-Q3,EV63,高雄漢神巨蛋,AC,39.39
2024-Q3,EV64,嘉義阿里山英迪格酒店,AC,39.58
2024-Q3,EV66,高雄景昌停車場,AC,4.33
2024-Q3,EV67,新焦點麗車坊_台南永華門市,DC,81.62
2024-Q3,EV68,新北新店台北慈濟醫院,AC,54.58
2024-Q3,EV69,新北八里福朋喜來登酒店,AC,30.32
2024-Q3,EV70,新竹老爺酒店,AC,15.01
2024-Q3,EV71,南投日月潭御朝休閒渡假村,AC,0
2024-Q3,EV72,桃園悅華大酒店,AC,77.78
2024-Q3,EV73,群聯電子苗栗竹南分公司,AC,108.37
2024-Q3,EV74,台南鼎豐金華停車場,AC,11.83
2024-Q3,EV75,桃園龍潭渴望研究園,AC,3.27
2024-Q3,EV76,台中金典酒店,AC,64.75
2024-Q3,EV77,日月潭力麗溫德姆溫泉酒店,AC,27.06
2024-Q3,EV78,高雄永發左營高鐵後站停車場,AC,14.39
2024-Q3,EV79,宜蘭OA HOTEL,AC,29.99
2024-Q3,EV80,宜蘭凱渡廣場酒店,AC,33.37
2024-Q3,EV81,台南鼎豐湯城停車場,AC,17.22
2024-Q3,EV82,嘉義吳鳳公園,AC,1.81
2024-Q3,EV82,嘉義吳鳳公園,DC,54.02
2024-Q3,EV83,台北企業總部園區,AC,55.22
2024-Q3,EV84,南投日月潭諾丁丘民宿,AC,1.5
2024-Q3,EV85,台東航空站,AC,0.98
2024-Q3,EV85,台東航空站,DC,8.72
2024-Q3,EV86,桃園元素格鬥健身會館,AC,9.67
2024-Q3,EV87,桃園鼎豐巧合停車場,AC,43.63
2024-Q3,EV88,台北中崙第一停車場,DC,233.42
2024-Q3,EV89,台中林酒店,AC,111.49
2024-Q3,EV90,屏東墾丁瑪雅之家,DC,7.61
2024-Q3,EV91,新北市南林科技園區立體停車場(僅限內部員工使用),AC,38.95
2024-Q3,EV92,桃園華泰名品城(一期),AC,81.37
2024-Q3,EV93,旅幸福_台中館,AC,6.25
2024-Q3,EV94,宜蘭玉蘭函館,AC,1.62
2024-Q3,EV95,台北市松山運動中心,AC,22.94
2024-Q3,EV96,宜蘭文青苑民宿(1/10、15~18不對外開放),AC,1.05
2024-Q3,EV97,桃園名人堂花園大飯店,AC,42.05
2024-Q3,EV98,全之駐國立臺南生活美學館停車場,AC,6.64
2024-Q3,EV99,桃園市八德國民運動中心,AC,64.12
2024-Q3,FC00,屏東幸福公園停車場,AC,395.88
2024-Q3,FC01,桃園長庚高爾夫球場,AC,56.99
2024-Q3,FC02,桃捷長庚醫院站共開大樓,AC,45.73
2024-Q3,FC03,宜蘭礁溪寒沐酒店,AC,10.94
2024-Q3,FC04,高雄市環保局戶外停車場,AC,1.51
2024-Q3,FC05,桃園中華航空企業總部(限內部員工使用),AC,95.97
2024-Q3,FC06,輔大醫療大樓停車場(國璽樓),AC,7.49
2024-Q3,FC07,南投縣政府綜合大樓停車場,AC,14.39
2024-Q3,FC08,Times_南門市場停車場,AC,24.67
2024-Q3,FC09,台中港旅客服務中心停車場,AC,6.29
2024-Q3,FC09,台中港旅客服務中心停車場,DC,25.79
2024-Q3,FC10,凹子底停五立體停車場,AC,3.21
2024-Q3,FC10,凹子底停五立體停車場,DC,8.66
2024-Q3,FC13,宜蘭縣皇家花園餐廳停車場,DC,0.12
2024-Q3,FE00,華城_中壢廠員工停車場,AC,1.04
2024-Q3,FH00,雀客旅館_新北蘆洲,AC,13.61
2024-Q3,FH01,F-Hotel_嘉義館,AC,12.15
2024-Q3,FM00,全家_屏東車城風車店,DC,42.98
2024-Q3,HS00,金弘笙_新竹竹北店,DC,208.39
2024-Q3,HS01,金弘笙_台南永康店,DC,92.6
2024-Q3,HS02,金弘笙_高雄九如店,DC,121.6
2024-Q3,KU00,藏壽司_羅東中山路店,DC,31.92
2024-Q3,KU01,藏壽司_沙鹿中山店,DC,21.4
2024-Q3,LX00,LEXUS_台北濱江服務廠,DC,8.23
2024-Q3,LX01,LEXUS_台北內湖營業所,DC,8.79
2024-Q3,LX02,LEXUS_桃園營業所,DC,15.54
2024-Q3,LX03,LEXUS_台中營業所,DC,15.14
2024-Q3,LX04,LEXUS_台南營業所,DC,3.73
2024-Q3,LX05,LEXUS_高雄民族營業所,DC,17.29
2024-Q3,MG00,MG順怡汽車_台中沙鹿,AC,14.96
2024-Q3,MG01,MG順怡汽車_彰化員林,AC,1.08
2024-Q3,MG03,MG順怡汽車_台中南屯,AC,0
2024-Q3,SM00,統一精工速邁樂南屯,DC,40.81
2024-Q3,SM01,統一精工速邁樂新營二,DC,59.88
2024-Q3,SP00,新竹生醫科學園區,AC,26.82
2024-Q3,SP01,新竹科學園區_活動中心,AC,45.79
2024-Q3,SP06,竹南科學園區_服務處,AC,37.82
2024-Q3,ST00,星巴克_台中沙鹿北勢門市,DC,102.47
2024-Q3,SY00,順益汽車_濱江營業所,AC,3.02
2024-Q3,SY01,順益汽車_中和營業所,AC,0.91
2024-Q3,SY02,順益汽車_中壢營業所,AC,15.58
2024-Q3,TH00,屏東統一墾丁渡假村,AC,15.91
2024-Q3,TH01,新竹統一馬武督渡假會議中心,AC,5.15
2024-Q3,TH02,台中統一谷關渡假村,AC,9.88
2024-Q3,TK00,燦坤_台中五權店,DC,96.14
2024-Q3,TK01,燦坤_新竹光復店,AC,6.5
2024-Q3,TK01,燦坤_新竹光復店,DC,43.61
2024-Q3,TK02,燦坤_台北內湖總部,AC,26.95
2024-Q3,TK02,燦坤_台北內湖總部,DC,49.44
2024-Q3,TK03,燦坤_高雄華榮店,DC,65.24
2024-Q3,TK04,燦坤_竹北神山超越店,DC,110.38
2024-Q3,TK05,燦坤_台中超越店,DC,68.73
2024-Q3,TK08,燦坤_基隆安樂店,AC,8.42
2024-Q3,TK09,燦坤_新北淡水中山店,AC,32.11
2024-Q3,TK10,燦坤_彰化中正店,AC,1.78
2024-Q3,TK11,燦坤_嘉義旗艦店,AC,3.04
2024-Q3,TK11,燦坤_嘉義旗艦店,DC,32.08
2024-Q3,TK12,燦坤_高雄新岡山店,AC,6.71
2024-Q3,TP23,台北世貿公園地下停車場,AC,264.42
2024-Q3,TS00,台糖_台北會館,AC,19.41
2024-Q3,TTEST001,華城內部測試站點,AC,2.01
2024-Q3,TY00,TOYOTA新莊充電站(DC),DC,41.58
2024-Q3,TY01,TOYOTA內湖充電站(DC),DC,13.7
2024-Q3,TY02,TOYOTA中壢充電站(DC),DC,14.27
2024-Q3,TY03,TOYOTA中台中充電站(DC),DC,30.24
2024-Q3,TY04,TOYOTA北台南充電站(DC),DC,6.74
2024-Q3,TY05,TOYOTA北高雄充電站(DC),DC,7.11
